timestamp,machine_id,power_kw
2025-03-10T18:11:55.000Z,CNC-07,4.402
2025-03-10T18:11:56.000Z,CNC-07,4.124
2025-03-10T18:11:57.000Z,CNC-07,4.64
2025-03-10T18:11:58.000Z,CNC-07,4.431
2025-03-10T18:11:59.000Z,CNC-07,4.972
2025-03-10T18:12:00.000Z,CNC-07,4.839
2025-03-10T18:12:01.000Z,CNC-07,4.734
2025-03-10T18:12:02.000Z,CNC-07,5.556
2025-03-10T18:12:03.000Z,CNC-07,4.812
2025-03-10T18:12:04.000Z,CNC-07,4.657
2025-03-10T18:12:05.000Z,CNC-07,4.703
2025-03-10T18:12:06.000Z,CNC-07,4.534
2025-03-10T18:12:07.000Z,CNC-07,4.155
2025-03-10T18:12:08.000Z,CNC-07,4.68
2025-03-10T18:12:09.000Z,CNC-07,4.52
2025-03-10T18:12:10.000Z,CNC-07,3.986
2025-03-10T18:12:11.000Z,CNC-07,4.662
2025-03-10T18:12:12.000Z,CNC-07,5.096
2025-03-10T18:12:13.000Z,CNC-07,4.832
2025-03-10T18:12:14.000Z,CNC-07,4.108
2025-03-10T18:12:15.000Z,CNC-07,4.53
2025-03-10T18:12:16.000Z,CNC-07,4.378
2025-03-10T18:12:17.000Z,CNC-07,4.205
2025-03-10T18:12:18.000Z,CNC-07,4.77
2025-03-10T18:12:19.000Z,CNC-07,4.669
2025-03-10T18:12:20.000Z,CNC-07,4.32
2025-03-10T18:12:21.000Z,CNC-07,4.852
2025-03-10T18:12:22.000Z,CNC-07,4.672
2025-03-10T18:12:23.000Z,CNC-07,4.717
2025-03-10T18:12:24.000Z,CNC-07,3.99
2025-03-10T18:12:25.000Z,CNC-07,4.678
2025-03-10T18:12:26.000Z,CNC-07,4.643
2025-03-10T18:12:27.000Z,CNC-07,3.97
2025-03-10T18:12:28.000Z,CNC-07,4.09
2025-03-10T18:12:29.000Z,CNC-07,4.497
2025-03-10T18:12:30.000Z,CNC-07,4.359
2025-03-10T18:12:31.000Z,CNC-07,3.605
2025-03-10T18:12:32.000Z,CNC-07,5.275
2025-03-10T18:12:33.000Z,CNC-07,4.291
2025-03-10T18:12:34.000Z,CNC-07,4.413
2025-03-10T18:12:35.000Z,CNC-07,4.644
2025-03-10T18:12:36.000Z,CNC-07,4.748
2025-03-10T18:12:37.000Z,CNC-07,4.237
2025-03-10T18:12:38.000Z,CNC-07,4.587
2025-03-10T18:12:39.000Z,CNC-07,5.122
2025-03-10T18:12:40.000Z,CNC-07,4.239
2025-03-10T18:12:41.000Z,CNC-07,4.626
2025-03-10T18:12:42.000Z,CNC-07,4.53
2025-03-10T18:12:43.000Z,CNC-07,4.567
2025-03-10T18:12:44.000Z,CNC-07,4.581
2025-03-10T18:12:45.000Z,CNC-07,4.401
2025-03-10T18:12:46.000Z,CNC-07,4.377
2025-03-10T18:12:47.000Z,CNC-07,5.036
2025-03-10T18:12:48.000Z,CNC-07,4.093
2025-03-10T18:12:49.000Z,CNC-07,4.628
2025-03-10T18:12:50.000Z,CNC-07,4.425
2025-03-10T18:12:51.000Z,CNC-07,4.279
2025-03-10T18:12:52.000Z,CNC-07,4.566
2025-03-10T18:12:53.000Z,CNC-07,4.409
2025-03-10T18:12:54.000Z,CNC-07,4.803
2025-03-10T18:12:55.000Z,CNC-07,4.874
2025-03-10T18:12:56.000Z,CNC-07,4.694
2025-03-10T18:12:57.000Z,CNC-07,5.231
2025-03-10T18:12:58.000Z,CNC-07,4.051
2025-03-10T18:12:59.000Z,CNC-07,4.884
2025-03-10T18:13:00.000Z,CNC-07,3.849
2025-03-10T18:13:01.000Z,CNC-07,4.761
2025-03-10T18:13:02.000Z,CNC-07,4.262
2025-03-10T18:13:03.000Z,CNC-07,4.151
2025-03-10T18:13:04.000Z,CNC-07,3.622
2025-03-10T18:13:05.000Z,CNC-07,4.959
2025-03-10T18:13:06.000Z,CNC-07,4.342
2025-03-10T18:13:07.000Z,CNC-07,4.893
2025-03-10T18:13:08.000Z,CNC-07,4.738
2025-03-10T18:13:09.000Z,CNC-07,4.501
2025-03-10T18:13:10.000Z,CNC-07,4.875
2025-03-10T18:13:11.000Z,CNC-07,4.561
2025-03-10T18:13:12.000Z,CNC-07,4.897
2025-03-10T18:13:13.000Z,CNC-07,4.436
2025-03-10T18:13:14.000Z,CNC-07,4.03
2025-03-10T18:13:15.000Z,CNC-07,4.735
2025-03-10T18:13:16.000Z,CNC-07,4.618
2025-03-10T18:13:17.000Z,CNC-07,4.356
2025-03-10T18:13:18.000Z,CNC-07,4.114
2025-03-10T18:13:19.000Z,CNC-07,3.995
2025-03-10T18:13:20.000Z,CNC-07,4.041
2025-03-10T18:13:21.000Z,CNC-07,4.002
2025-03-10T18:13:22.000Z,CNC-07,4.57
2025-03-10T18:13:23.000Z,CNC-07,4.271
2025-03-10T18:13:24.000Z,CNC-07,3.985
2025-03-10T18:13:25.000Z,CNC-07,4.618
2025-03-10T18:13:26.000Z,CNC-07,4.319
2025-03-10T18:13:27.000Z,CNC-07,4.479
2025-03-10T18:13:28.000Z,CNC-07,4.88
2025-03-10T18:13:29.000Z,CNC-07,4.708
2025-03-10T18:13:30.000Z,CNC-07,4.005
2025-03-10T18:13:31.000Z,CNC-07,4.945
2025-03-10T18:13:32.000Z,CNC-07,4.985
2025-03-10T18:13:33.000Z,CNC-07,4.024
2025-03-10T18:13:34.000Z,CNC-07,4.324
2025-03-10T18:13:35.000Z,CNC-07,5.124
2025-03-10T18:13:36.000Z,CNC-07,4.023
2025-03-10T18:13:37.000Z,CNC-07,4.622
2025-03-10T18:13:38.000Z,CNC-07,4.079
2025-03-10T18:13:39.000Z,CNC-07,4.385
2025-03-10T18:13:40.000Z,CNC-07,5.046
2025-03-10T18:13:41.000Z,CNC-07,5.082
2025-03-10T18:13:42.000Z,CNC-07,4.058
2025-03-10T18:13:43.000Z,CNC-07,3.911
2025-03-10T18:13:44.000Z,CNC-07,3.43
2025-03-10T18:13:45.000Z,CNC-07,4.053
2025-03-10T18:13:46.000Z,CNC-07,4.213
2025-03-10T18:13:47.000Z,CNC-07,4.811
2025-03-10T18:13:48.000Z,CNC-07,4.744
2025-03-10T18:13:49.000Z,CNC-07,3.649
2025-03-10T18:13:50.000Z,CNC-07,4.541
2025-03-10T18:13:51.000Z,CNC-07,3.863
2025-03-10T18:13:52.000Z,CNC-07,4.529
2025-03-10T18:13:53.000Z,CNC-07,4.682
2025-03-10T18:13:54.000Z,CNC-07,4.42
2025-03-10T18:13:55.000Z,CNC-07,3.991
2025-03-10T18:13:56.000Z,CNC-07,4.19
2025-03-10T18:13:57.000Z,CNC-07,4.264
2025-03-10T18:13:58.000Z,CNC-07,4.371
2025-03-10T18:13:59.000Z,CNC-07,4.58
2025-03-10T18:14:00.000Z,CNC-07,5.15
2025-03-10T18:14:01.000Z,CNC-07,4.023
2025-03-10T18:14:02.000Z,CNC-07,4.874
2025-03-10T18:14:03.000Z,CNC-07,4.54
2025-03-10T18:14:04.000Z,CNC-07,4.796
2025-03-10T18:14:05.000Z,CNC-07,3.859
2025-03-10T18:14:06.000Z,CNC-07,4.554
2025-03-10T18:14:07.000Z,CNC-07,5.043
2025-03-10T18:14:08.000Z,CNC-07,5.294
2025-03-10T18:14:09.000Z,CNC-07,4.215
2025-03-10T18:14:10.000Z,CNC-07,4.355
2025-03-10T18:14:11.000Z,CNC-07,4.846
2025-03-10T18:14:12.000Z,CNC-07,5.313
2025-03-10T18:14:13.000Z,CNC-07,5.029
2025-03-10T18:14:14.000Z,CNC-07,5.055
2025-03-10T18:14:15.000Z,CNC-07,3.629
2025-03-10T18:14:16.000Z,CNC-07,5.14
2025-03-10T18:14:17.000Z,CNC-07,3.927
2025-03-10T18:14:18.000Z,CNC-07,3.892
2025-03-10T18:14:19.000Z,CNC-07,4.478
2025-03-10T18:14:20.000Z,CNC-07,4.545
2025-03-10T18:14:21.000Z,CNC-07,4.253
2025-03-10T18:14:22.000Z,CNC-07,4.458
2025-03-10T18:14:23.000Z,CNC-07,4.742
2025-03-10T18:14:24.000Z,CNC-07,5.037
2025-03-10T18:14:25.000Z,CNC-07,4.756
2025-03-10T18:14:26.000Z,CNC-07,4.451
2025-03-10T18:14:27.000Z,CNC-07,4.645
2025-03-10T18:14:28.000Z,CNC-07,4.815
2025-03-10T18:14:29.000Z,CNC-07,4.186
2025-03-10T18:14:30.000Z,CNC-07,4.851
2025-03-10T18:14:31.000Z,CNC-07,3.961
2025-03-10T18:14:32.000Z,CNC-07,5.159
2025-03-10T18:14:33.000Z,CNC-07,4.222
2025-03-10T18:14:34.000Z,CNC-07,5.073
2025-03-10T18:14:35.000Z,CNC-07,3.868
2025-03-10T18:14:36.000Z,CNC-07,4.405
2025-03-10T18:14:37.000Z,CNC-07,4.631
2025-03-10T18:14:38.000Z,CNC-07,4.591
2025-03-10T18:14:39.000Z,CNC-07,4.324
2025-03-10T18:14:40.000Z,CNC-07,4.694
2025-03-10T18:14:41.000Z,CNC-07,5.041
2025-03-10T18:14:42.000Z,CNC-07,4.134
2025-03-10T18:14:43.000Z,CNC-07,4.585
2025-03-10T18:14:44.000Z,CNC-07,4.7
2025-03-10T18:14:45.000Z,CNC-07,4.201
2025-03-10T18:14:46.000Z,CNC-07,4.28
2025-03-10T18:14:47.000Z,CNC-07,4.746
2025-03-10T18:14:48.000Z,CNC-07,3.862
2025-03-10T18:14:49.000Z,CNC-07,4.113
2025-03-10T18:14:50.000Z,CNC-07,4.351
2025-03-10T18:14:51.000Z,CNC-07,5.258
2025-03-10T18:14:52.000Z,CNC-07,4.838
2025-03-10T18:14:53.000Z,CNC-07,4.543
2025-03-10T18:14:54.000Z,CNC-07,4.642
2025-03-10T18:14:55.000Z,CNC-07,4.877
2025-03-10T18:14:56.000Z,CNC-07,4.401
2025-03-10T18:14:57.000Z,CNC-07,4.425
2025-03-10T18:14:58.000Z,CNC-07,4.646
2025-03-10T18:14:59.000Z,CNC-07,4.842
2025-03-10T18:15:00.000Z,CNC-07,3.987
2025-03-10T18:15:01.000Z,CNC-07,4.459
2025-03-10T18:15:02.000Z,CNC-07,4.404
2025-03-10T18:15:03.000Z,CNC-07,4.856
2025-03-10T18:15:04.000Z,CNC-07,4.821
2025-03-10T18:15:05.000Z,CNC-07,4.491
2025-03-10T18:15:06.000Z,CNC-07,4.117
2025-03-10T18:15:07.000Z,CNC-07,4.362
2025-03-10T18:15:08.000Z,CNC-07,4.897
2025-03-10T18:15:09.000Z,CNC-07,5.15
2025-03-10T18:15:10.000Z,CNC-07,4.785
2025-03-10T18:15:11.000Z,CNC-07,5.174
2025-03-10T18:15:12.000Z,CNC-07,3.941
2025-03-10T18:15:13.000Z,CNC-07,4.883
2025-03-10T18:15:14.000Z,CNC-07,4.428
2025-03-10T18:15:15.000Z,CNC-07,5.017
2025-03-10T18:15:16.000Z,CNC-07,4.747
2025-03-10T18:15:17.000Z,CNC-07,5.165
2025-03-10T18:15:18.000Z,CNC-07,4.218
2025-03-10T18:15:19.000Z,CNC-07,4.308
2025-03-10T18:15:20.000Z,CNC-07,4.112
2025-03-10T18:15:21.000Z,CNC-07,4.679
2025-03-10T18:15:22.000Z,CNC-07,4.239
2025-03-10T18:15:23.000Z,CNC-07,4.205
2025-03-10T18:15:24.000Z,CNC-07,4.807
2025-03-10T18:15:25.000Z,CNC-07,4.386
2025-03-10T18:15:26.000Z,CNC-07,5.037
2025-03-10T18:15:27.000Z,CNC-07,4.067
2025-03-10T18:15:28.000Z,CNC-07,3.98
2025-03-10T18:15:29.000Z,CNC-07,4.088
2025-03-10T18:15:30.000Z,CNC-07,4.435
2025-03-10T18:15:31.000Z,CNC-07,4.644
2025-03-10T18:15:32.000Z,CNC-07,4.196
2025-03-10T18:15:33.000Z,CNC-07,4.144
2025-03-10T18:15:34.000Z,CNC-07,4.175
2025-03-10T18:15:35.000Z,CNC-07,4.608
2025-03-10T18:15:36.000Z,CNC-07,4.779
2025-03-10T18:15:37.000Z,CNC-07,5.053
2025-03-10T18:15:38.000Z,CNC-07,4.29
2025-03-10T18:15:39.000Z,CNC-07,4.362
2025-03-10T18:15:40.000Z,CNC-07,4.498
2025-03-10T18:15:41.000Z,CNC-07,4.861
2025-03-10T18:15:42.000Z,CNC-07,4.555
2025-03-10T18:15:43.000Z,CNC-07,5.133
2025-03-10T18:15:44.000Z,CNC-07,4.503
2025-03-10T18:15:45.000Z,CNC-07,4.858
2025-03-10T18:15:46.000Z,CNC-07,4.49
2025-03-10T18:15:47.000Z,CNC-07,4.333
2025-03-10T18:15:48.000Z,CNC-07,4.205
2025-03-10T18:15:49.000Z,CNC-07,4.995
2025-03-10T18:15:50.000Z,CNC-07,4.618
2025-03-10T18:15:51.000Z,CNC-07,4.329
2025-03-10T18:15:52.000Z,CNC-07,4.34
2025-03-10T18:15:53.000Z,CNC-07,4.358
2025-03-10T18:15:54.000Z,CNC-07,4.738
2025-03-10T18:15:55.000Z,CNC-07,4.372
2025-03-10T18:15:56.000Z,CNC-07,4.514
2025-03-10T18:15:57.000Z,CNC-07,5.117
2025-03-10T18:15:58.000Z,CNC-07,4.283
2025-03-10T18:15:59.000Z,CNC-07,4.436
2025-03-10T18:16:00.000Z,CNC-07,4.291
2025-03-10T18:16:01.000Z,CNC-07,4.425
2025-03-10T18:16:02.000Z,CNC-07,4.823
2025-03-10T18:16:03.000Z,CNC-07,4.04
2025-03-10T18:16:04.000Z,CNC-07,4.045
2025-03-10T18:16:05.000Z,CNC-07,5.095
2025-03-10T18:16:06.000Z,CNC-07,4.458
2025-03-10T18:16:07.000Z,CNC-07,4.351
2025-03-10T18:16:08.000Z,CNC-07,4.207
2025-03-10T18:16:09.000Z,CNC-07,5.013
2025-03-10T18:16:10.000Z,CNC-07,4.43
2025-03-10T18:16:11.000Z,CNC-07,4.892
2025-03-10T18:16:12.000Z,CNC-07,4.425
2025-03-10T18:16:13.000Z,CNC-07,3.804
2025-03-10T18:16:14.000Z,CNC-07,4.034
2025-03-10T18:16:15.000Z,CNC-07,4.389
2025-03-10T18:16:16.000Z,CNC-07,4.018
2025-03-10T18:16:17.000Z,CNC-07,4.747
2025-03-10T18:16:18.000Z,CNC-07,4.764
2025-03-10T18:16:19.000Z,CNC-07,4.217
2025-03-10T18:16:20.000Z,CNC-07,4.233
2025-03-10T18:16:21.000Z,CNC-07,4.886
2025-03-10T18:16:22.000Z,CNC-07,4.919
2025-03-10T18:16:23.000Z,CNC-07,4.794
2025-03-10T18:16:24.000Z,CNC-07,3.879
2025-03-10T18:16:25.000Z,CNC-07,4.55
2025-03-10T18:16:26.000Z,CNC-07,4.365
2025-03-10T18:16:27.000Z,CNC-07,4.908
2025-03-10T18:16:28.000Z,CNC-07,4.893
2025-03-10T18:16:29.000Z,CNC-07,4.847
2025-03-10T18:16:30.000Z,CNC-07,3.958
2025-03-10T18:16:31.000Z,CNC-07,4.912
2025-03-10T18:16:32.000Z,CNC-07,5.005
2025-03-10T18:16:33.000Z,CNC-07,4.92
2025-03-10T18:16:34.000Z,CNC-07,4.071
2025-03-10T18:16:35.000Z,CNC-07,4.435
2025-03-10T18:16:36.000Z,CNC-07,4.307
2025-03-10T18:16:37.000Z,CNC-07,0.555
2025-03-10T18:16:38.000Z,CNC-07,0.51
2025-03-10T18:16:39.000Z,CNC-07,0.68
2025-03-10T18:16:40.000Z,CNC-07,0.624
2025-03-10T18:16:41.000Z,CNC-07,0.587
2025-03-10T18:16:42.000Z,CNC-07,0.443
2025-03-10T18:16:43.000Z,CNC-07,0.479
2025-03-10T18:16:44.000Z,CNC-07,0.476
2025-03-10T18:16:45.000Z,CNC-07,0.554
2025-03-10T18:16:46.000Z,CNC-07,0.543
2025-03-10T18:16:47.000Z,CNC-07,0.641
2025-03-10T18:16:48.000Z,CNC-07,0.555
2025-03-10T18:16:49.000Z,CNC-07,0.589
2025-03-10T18:16:50.000Z,CNC-07,0.652
2025-03-10T18:16:51.000Z,CNC-07,0.474
2025-03-10T18:16:52.000Z,CNC-07,0.564
2025-03-10T18:16:53.000Z,CNC-07,0.527
2025-03-10T18:16:54.000Z,CNC-07,0.504
2025-03-10T18:16:55.000Z,CNC-07,0.504
2025-03-10T18:16:56.000Z,CNC-07,0.624
2025-03-10T18:16:57.000Z,CNC-07,0.699
2025-03-10T18:16:58.000Z,CNC-07,0.622
2025-03-10T18:16:59.000Z,CNC-07,0.607
2025-03-10T18:17:00.000Z,CNC-07,0.627
2025-03-10T18:17:01.000Z,CNC-07,0.589
2025-03-10T18:17:02.000Z,CNC-07,0.58
2025-03-10T18:17:03.000Z,CNC-07,0.598
2025-03-10T18:17:04.000Z,CNC-07,0.555
2025-03-10T18:17:05.000Z,CNC-07,0.574
2025-03-10T18:17:06.000Z,CNC-07,0.606
2025-03-10T18:17:07.000Z,CNC-07,0.601
2025-03-10T18:17:08.000Z,CNC-07,0.768
2025-03-10T18:17:09.000Z,CNC-07,0.638
2025-03-10T18:17:10.000Z,CNC-07,0.534
2025-03-10T18:17:11.000Z,CNC-07,0.713
2025-03-10T18:17:12.000Z,CNC-07,0.557
2025-03-10T18:17:13.000Z,CNC-07,0.569
2025-03-10T18:17:14.000Z,CNC-07,0.539
2025-03-10T18:17:15.000Z,CNC-07,0.594
2025-03-10T18:17:16.000Z,CNC-07,0.574
2025-03-10T18:17:17.000Z,CNC-07,0.572
2025-03-10T18:17:18.000Z,CNC-07,0.462
2025-03-10T18:17:19.000Z,CNC-07,0.59
2025-03-10T18:17:20.000Z,CNC-07,0.581
2025-03-10T18:17:21.000Z,CNC-07,0.682
2025-03-10T18:17:22.000Z,CNC-07,0.543
2025-03-10T18:17:23.000Z,CNC-07,0.455
2025-03-10T18:17:24.000Z,CNC-07,0.518
2025-03-10T18:17:25.000Z,CNC-07,0.653
2025-03-10T18:17:26.000Z,CNC-07,0.533
2025-03-10T18:17:27.000Z,CNC-07,0.636
2025-03-10T18:17:28.000Z,CNC-07,0.691
2025-03-10T18:17:29.000Z,CNC-07,0.637
2025-03-10T18:17:30.000Z,CNC-07,0.553
2025-03-10T18:17:31.000Z,CNC-07,0.431
2025-03-10T18:17:32.000Z,CNC-07,0.472
2025-03-10T18:17:33.000Z,CNC-07,0.473
2025-03-10T18:17:34.000Z,CNC-07,0.537
2025-03-10T18:17:35.000Z,CNC-07,0.554
2025-03-10T18:17:36.000Z,CNC-07,0.53
2025-03-10T18:17:37.000Z,CNC-07,0.548
2025-03-10T18:17:38.000Z,CNC-07,0.63
2025-03-10T18:17:39.000Z,CNC-07,0.503
2025-03-10T18:17:40.000Z,CNC-07,0.69
2025-03-10T18:17:41.000Z,CNC-07,0.626
2025-03-10T18:17:42.000Z,CNC-07,0.592
2025-03-10T18:17:43.000Z,CNC-07,0.676
2025-03-10T18:17:44.000Z,CNC-07,0.643
2025-03-10T18:17:45.000Z,CNC-07,0.694
2025-03-10T18:17:46.000Z,CNC-07,0.624
2025-03-10T18:17:47.000Z,CNC-07,0.633
2025-03-10T18:17:48.000Z,CNC-07,0.593
2025-03-10T18:17:49.000Z,CNC-07,0.683
2025-03-10T18:17:50.000Z,CNC-07,0.625
2025-03-10T18:17:51.000Z,CNC-07,0.714
2025-03-10T18:17:52.000Z,CNC-07,0.469
2025-03-10T18:17:53.000Z,CNC-07,0.653
2025-03-10T18:17:54.000Z,CNC-07,0.506
2025-03-10T18:17:55.000Z,CNC-07,0.669
2025-03-10T18:17:56.000Z,CNC-07,0.446
2025-03-10T18:17:57.000Z,CNC-07,0.463
2025-03-10T18:17:58.000Z,CNC-07,0.603
2025-03-10T18:17:59.000Z,CNC-07,0.582
2025-03-10T18:18:00.000Z,CNC-07,0.525
2025-03-10T18:18:01.000Z,CNC-07,0.517
2025-03-10T18:18:02.000Z,CNC-07,0.604
2025-03-10T18:18:03.000Z,CNC-07,0.47
2025-03-10T18:18:04.000Z,CNC-07,0.47
2025-03-10T18:18:05.000Z,CNC-07,0.558
2025-03-10T18:18:06.000Z,CNC-07,0.722
2025-03-10T18:18:07.000Z,CNC-07,0.494
2025-03-10T18:18:08.000Z,CNC-07,0.705
2025-03-10T18:18:09.000Z,CNC-07,0.483
2025-03-10T18:18:10.000Z,CNC-07,0.677
2025-03-10T18:18:11.000Z,CNC-07,0.702
2025-03-10T18:18:12.000Z,CNC-07,0.519
2025-03-10T18:18:13.000Z,CNC-07,0.503
2025-03-10T18:18:14.000Z,CNC-07,0.618
2025-03-10T18:18:15.000Z,CNC-07,0.642
2025-03-10T18:18:16.000Z,CNC-07,0.602
2025-03-10T18:18:17.000Z,CNC-07,0.513
2025-03-10T18:18:18.000Z,CNC-07,0.668
2025-03-10T18:18:19.000Z,CNC-07,0.569
2025-03-10T18:18:20.000Z,CNC-07,0.555
2025-03-10T18:18:21.000Z,CNC-07,0.665
2025-03-10T18:18:22.000Z,CNC-07,25.162
2025-03-10T18:18:23.000Z,CNC-07,22.643
2025-03-10T18:18:24.000Z,CNC-07,19.078
2025-03-10T18:18:25.000Z,CNC-07,14.582
2025-03-10T18:18:26.000Z,CNC-07,14.738
2025-03-10T18:18:27.000Z,CNC-07,15.418
2025-03-10T18:18:28.000Z,CNC-07,15.985
2025-03-10T18:18:29.000Z,CNC-07,16.946
2025-03-10T18:18:30.000Z,CNC-07,14.153
2025-03-10T18:18:31.000Z,CNC-07,12.843
2025-03-10T18:18:32.000Z,CNC-07,15.79
2025-03-10T18:18:33.000Z,CNC-07,14.335
2025-03-10T18:18:34.000Z,CNC-07,16.056
2025-03-10T18:18:35.000Z,CNC-07,15.859
2025-03-10T18:18:36.000Z,CNC-07,17.851
2025-03-10T18:18:37.000Z,CNC-07,15.839
2025-03-10T18:18:38.000Z,CNC-07,17.269
2025-03-10T18:18:39.000Z,CNC-07,15.81
2025-03-10T18:18:40.000Z,CNC-07,13.503
2025-03-10T18:18:41.000Z,CNC-07,15.999
2025-03-10T18:18:42.000Z,CNC-07,14.824
2025-03-10T18:18:43.000Z,CNC-07,16.487
2025-03-10T18:18:44.000Z,CNC-07,14.58
2025-03-10T18:18:45.000Z,CNC-07,14.524
2025-03-10T18:18:46.000Z,CNC-07,15.039
2025-03-10T18:18:47.000Z,CNC-07,16.175
2025-03-10T18:18:48.000Z,CNC-07,16.537
2025-03-10T18:18:49.000Z,CNC-07,16.27
2025-03-10T18:18:50.000Z,CNC-07,16.978
2025-03-10T18:18:51.000Z,CNC-07,16.344
2025-03-10T18:18:52.000Z,CNC-07,15.907
2025-03-10T18:18:53.000Z,CNC-07,17.722
2025-03-10T18:18:54.000Z,CNC-07,15.346
2025-03-10T18:18:55.000Z,CNC-07,16.912
2025-03-10T18:18:56.000Z,CNC-07,16.719
2025-03-10T18:18:57.000Z,CNC-07,16.215
2025-03-10T18:18:58.000Z,CNC-07,14.538
2025-03-10T18:18:59.000Z,CNC-07,16.959
2025-03-10T18:19:00.000Z,CNC-07,14.51
2025-03-10T18:19:01.000Z,CNC-07,15.886
2025-03-10T18:19:02.000Z,CNC-07,16.689
2025-03-10T18:19:03.000Z,CNC-07,15.296
2025-03-10T18:19:04.000Z,CNC-07,15.579
2025-03-10T18:19:05.000Z,CNC-07,16.584
2025-03-10T18:19:06.000Z,CNC-07,17.102
2025-03-10T18:19:07.000Z,CNC-07,16.544
2025-03-10T18:19:08.000Z,CNC-07,15.52
2025-03-10T18:19:09.000Z,CNC-07,15.169
2025-03-10T18:19:10.000Z,CNC-07,15.086
2025-03-10T18:19:11.000Z,CNC-07,15.929
2025-03-10T18:19:12.000Z,CNC-07,16.641
2025-03-10T18:19:13.000Z,CNC-07,15.736
2025-03-10T18:19:14.000Z,CNC-07,16.072
2025-03-10T18:19:15.000Z,CNC-07,16.976
2025-03-10T18:19:16.000Z,CNC-07,15.692
2025-03-10T18:19:17.000Z,CNC-07,17.444
2025-03-10T18:19:18.000Z,CNC-07,14.399
2025-03-10T18:19:19.000Z,CNC-07,15.014
2025-03-10T18:19:20.000Z,CNC-07,14.702
2025-03-10T18:19:21.000Z,CNC-07,15.512
2025-03-10T18:19:22.000Z,CNC-07,15.315
2025-03-10T18:19:23.000Z,CNC-07,16.903
2025-03-10T18:19:24.000Z,CNC-07,14.772
2025-03-10T18:19:25.000Z,CNC-07,14.684
2025-03-10T18:19:26.000Z,CNC-07,15.398
2025-03-10T18:19:27.000Z,CNC-07,15.684
2025-03-10T18:19:28.000Z,CNC-07,15.322
2025-03-10T18:19:29.000Z,CNC-07,13.896
2025-03-10T18:19:30.000Z,CNC-07,12.844
2025-03-10T18:19:31.000Z,CNC-07,15.172
2025-03-10T18:19:32.000Z,CNC-07,15.872
2025-03-10T18:19:33.000Z,CNC-07,16.338
2025-03-10T18:19:34.000Z,CNC-07,16.709
2025-03-10T18:19:35.000Z,CNC-07,15.037
2025-03-10T18:19:36.000Z,CNC-07,13.945
2025-03-10T18:19:37.000Z,CNC-07,15.071
2025-03-10T18:19:38.000Z,CNC-07,14.748
2025-03-10T18:19:39.000Z,CNC-07,16.287
2025-03-10T18:19:40.000Z,CNC-07,16.313
2025-03-10T18:19:41.000Z,CNC-07,15.78
2025-03-10T18:19:42.000Z,CNC-07,13.964
2025-03-10T18:19:43.000Z,CNC-07,14.379
2025-03-10T18:19:44.000Z,CNC-07,17.209
2025-03-10T18:19:45.000Z,CNC-07,14.774
2025-03-10T18:19:46.000Z,CNC-07,16.484
2025-03-10T18:19:47.000Z,CNC-07,13.679
2025-03-10T18:19:48.000Z,CNC-07,14.993
2025-03-10T18:19:49.000Z,CNC-07,15.202
2025-03-10T18:19:50.000Z,CNC-07,15.527
2025-03-10T18:19:51.000Z,CNC-07,14.2
2025-03-10T18:19:52.000Z,CNC-07,20.414
2025-03-10T18:19:53.000Z,CNC-07,14.868
2025-03-10T18:19:54.000Z,CNC-07,13.881
2025-03-10T18:19:55.000Z,CNC-07,14.875
2025-03-10T18:19:56.000Z,CNC-07,14.589
2025-03-10T18:19:57.000Z,CNC-07,16.087
2025-03-10T18:19:58.000Z,CNC-07,15.077
2025-03-10T18:19:59.000Z,CNC-07,15.342
2025-03-10T18:20:00.000Z,CNC-07,16.473
2025-03-10T18:20:01.000Z,CNC-07,16.16
2025-03-10T18:20:02.000Z,CNC-07,14.998
2025-03-10T18:20:03.000Z,CNC-07,17.296
2025-03-10T18:20:04.000Z,CNC-07,15.206
2025-03-10T18:20:05.000Z,CNC-07,14.536
2025-03-10T18:20:06.000Z,CNC-07,15.755
2025-03-10T18:20:07.000Z,CNC-07,15.013
2025-03-10T18:20:08.000Z,CNC-07,15.968
2025-03-10T18:20:09.000Z,CNC-07,15.24
2025-03-10T18:20:10.000Z,CNC-07,14.75
2025-03-10T18:20:11.000Z,CNC-07,14.613
2025-03-10T18:20:12.000Z,CNC-07,15.859
2025-03-10T18:20:13.000Z,CNC-07,16.42
2025-03-10T18:20:14.000Z,CNC-07,15.487
2025-03-10T18:20:15.000Z,CNC-07,16.154
2025-03-10T18:20:16.000Z,CNC-07,16.295
2025-03-10T18:20:17.000Z,CNC-07,15.922
2025-03-10T18:20:18.000Z,CNC-07,12.725
2025-03-10T18:20:19.000Z,CNC-07,16.187
2025-03-10T18:20:20.000Z,CNC-07,15.091
2025-03-10T18:20:21.000Z,CNC-07,16.518
2025-03-10T18:20:22.000Z,CNC-07,15.923
2025-03-10T18:20:23.000Z,CNC-07,15.207
2025-03-10T18:20:24.000Z,CNC-07,15.615
2025-03-10T18:20:25.000Z,CNC-07,16.435
2025-03-10T18:20:26.000Z,CNC-07,16.583
2025-03-10T18:20:27.000Z,CNC-07,16.072
2025-03-10T18:20:28.000Z,CNC-07,14.956
2025-03-10T18:20:29.000Z,CNC-07,16.95
2025-03-10T18:20:30.000Z,CNC-07,15.83
2025-03-10T18:20:31.000Z,CNC-07,15.447
